study,cluster,url,peer_reviewed,ground,ground_abbr,language,cluster_number,treatment_group_manuscript,treatment_group,control_group_manuscript,control_group,treatment_control,can_gender,can_education,can_employment,can_migrant_generation,year_research_start,month_research_start,quarter_research_start,year_research_end,month_research_end,quarter_research_end,country,us_state,country_iso3,region,subregion,subregion2,callback_type,agent_type,audit_type,airbnb,urbanisation,information,matched_design,identical_comparison_group,application_count_maj,application_count_min,callback_count_maj,callback_count_min,noncallback_count_maj,noncallback_count_min,rrate,rrate_ln,prrate_maj,prrate_min,prratio,prratio_ln,prratio_ln_se,prratio_ln_v,prratio_ln_p,prratio_ln_v_inv,prratio_std,dratio,odds_maj,odds_min,oddsratio,oddsratio_ln,oddsratio_ln_se,source_pagination,source_table,source_figure,source_appendix,general_comments,peer_reviewer_count,info_binary,region_agg,time_research_start,time_research_end,year_mid,year_mid_z,year_mid_fct,period_broad,period_narrow,flag_in_scope_ground,flag_complete_counts,flag_valid_effect,flag_main_sample
"Van der Bracht, Verhaeghe, & Van de Putte (2015)","Van der Bracht, Verhaeghe, & Van de Putte (2015) 3",https://web.archive.org/web/20250421121811/https://backoffice.biblio.ugent.be/download/6921177/6921184,No,Ethno-racial origin,ero,Dutch,3,"Arab, Turkish, or Eastern-European name",Other,Flemish name,Western European,Mixed race(s) or ethnicity(ies) x Western European,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2015,April,2,2015,June,2,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Private owner,Email,No,Urban,No information,Yes,No,555,555,237,131,318,424,0.33153153153153153,-1.104032356137449,0.42702702702702705,0.23603603603603604,0.5527426160337553,-0.5928628179339795,0.09082617169823001,0.008249393465356358,11.010042384286551,121.22103330378627,-6.527444753520675,-0.4472573839662447,0.7452830188679245,0.3089622641509434,0.4145569620253165,-0.8805448903857604,0.1317427103222338,,,,,Count data from personal correspondence with author.,2,Standard,Europe,2015.25,2015.25,2015,-0.12260112542507809,2015,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
"Van der Bracht, Verhaeghe, & Van de Putte (2015)","Van der Bracht, Verhaeghe, & Van de Putte (2015) 4",https://web.archive.org/web/20250421121811/https://backoffice.biblio.ugent.be/download/6921177/6921184,No,Ethno-racial origin,ero,Dutch,4,"Arab, Turkish, or Eastern-European name",Other,Flemish name,Western European,Mixed race(s) or ethnicity(ies) x Western European,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2015,January,1,2015,March,1,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Private owner,Email,No,Urban,No information,Yes,No,452,452,191,97,261,355,0.3185840707964602,-1.1438688802562307,0.4225663716814159,0.21460176991150443,0.5078534031413613,-0.677562449543247,0.10545189274590738,0.011120101683694355,9.482997165442631,89.92723523979296,-6.425322788428976,-0.4921465968586387,0.7318007662835249,0.27323943661971833,0.37337954428139525,-0.9851598316959692,0.14897382145104582,,,,,Count data from personal correspondence with author.,2,Standard,Europe,2015,2015,2015,-0.12260112542507809,2015,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Verhaeghe & Dumon (2019),Verhaeghe & Dumon (2019) 1,http://doi.org/10.13140/RG.2.2.25161.08805,No,Health and disability,hed,Dutch,1,Mental disability,Mental disability,No disability,No disability,Mental disability x No disability,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2019,January,1,2019,July,3,Belgium,,BEL,Europe,Western Europe,Western Europe,Positive reaction,Real estate agent,Email,No,Urban,No information,Yes,No,871,871,383,244,488,627,0.35993111366245695,-1.0218426167795274,0.4397244546498278,0.2801377726750861,0.6370757180156658,-0.4508667638874442,0.06643128375805954,0.004413115461743825,15.05314880925628,226.59728907361375,-6.786964489945513,-0.36292428198433424,0.7848360655737705,0.38915470494417864,0.49584202614297435,-0.7014978986672176,0.10175167503675922,27,6,,No,,2,Standard,Europe,2019,2019.5,2019,0.6764605227129458,2019,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Verhaeghe & Dumon (2019),Verhaeghe & Dumon (2019) 2,http://doi.org/10.13140/RG.2.2.25161.08805,No,Ethno-racial origin,ero,Dutch,2,North African name,"Arab, North African, Turkish",Belgian name,Western European,"Middle Eastern, Northern African, Arab x Western European",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2019,January,1,2019,July,3,Belgium,,BEL,Europe,Western Europe,Western Europe,Positive reaction,Real estate agent,Email,No,Urban,No information,Yes,No,956,956,440,335,516,621,0.4053347280334728,-0.9030420642579996,0.4602510460251046,0.350418410041841,0.7613636363636364,-0.2726441950872404,0.05626501302219634,0.0031657516903879235,17.773034187435517,315.8807442277516,-4.8457146002913625,-0.23863636363636365,0.8527131782945736,0.5394524959742351,0.6326306543697848,-0.4578685115391564,0.09384078193327793,27,6,,No,,2,Standard,Europe,2019,2019.5,2019,0.6764605227129458,2019,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Verhaeghe & Dumon (2019),Verhaeghe & Dumon (2019) 3,http://doi.org/10.13140/RG.2.2.25161.08805,No,Social origin,soc,Dutch,3,Unemployed,Low social class,Employed,High social class,Low social class x High social class,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2019,January,1,2019,July,3,Belgium,,BEL,Europe,Western Europe,Western Europe,Positive reaction,Real estate agent,Email,No,Urban,Work or income related information,Yes,No,369,369,114,85,255,284,0.2696476964769648,-1.31063899987598,0.3089430894308943,0.23035230352303523,0.7456140350877193,-0.29354719190417905,0.12294950795498263,0.015116581506372339,8.133420105805914,66.1525226175279,-2.387542632636317,-0.2543859649122807,0.4470588235294118,0.2992957746478873,0.6694773906597479,-0.401257884906959,0.16727023373848887,27,6,,No,,2,Extensive,Europe,2019,2019.5,2019,0.6764605227129458,2019,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Verhaeghe & Ghekiere (2020),Verhaeghe & Ghekiere (2020) 1,https://web.archive.org/web/20240622225038/https://cris.vub.be/ws/portalfiles/portal/53463841/Verhaeghe_P.P._Ghekiere_A._2020_._Is_de_etnische_discriminatie_op_de_Gentse_woningmarkt_structureel_gedaald.290420.pdf,No,Ethno-racial origin,ero,Dutch,1,Moroccan name,"Arab, North African, Turkish",Belgian name,Western European,"Middle Eastern, Northern African, Arab x Western European",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2019,February,1,2019,February,1,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Real estate agent,Email,No,Urban,No information,Yes,No,152,152,61,52,91,100,0.3717105263157895,-0.989639882693881,0.40131578947368424,0.34210526315789475,0.8524590163934426,-0.15963014559188396,0.14988768167157016,0.022466317116877948,6.671662333073995,44.51107828655834,-1.06499842956849,-0.14754098360655743,0.6703296703296703,0.52,0.7757377049180328,-0.25394082506312515,0.23793533332132713,12,,,No,,2,Standard,Europe,2019,2019,2019,0.6764605227129458,2019,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Verhaeghe & Ghekiere (2020),Verhaeghe & Ghekiere (2020) 2,https://web.archive.org/web/20240622225038/https://cris.vub.be/ws/portalfiles/portal/53463841/Verhaeghe_P.P._Ghekiere_A._2020_._Is_de_etnische_discriminatie_op_de_Gentse_woningmarkt_structureel_gedaald.290420.pdf,No,Ethno-racial origin,ero,Dutch,2,Moroccan name,"Arab, North African, Turkish",Belgian name,Western European,"Middle Eastern, Northern African, Arab x Western European",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2019,February,1,2019,February,1,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Private owner,Email,No,Urban,No information,Yes,No,186,186,52,39,134,147,0.2446236559139785,-1.4080343477562964,0.27956989247311825,0.20967741935483872,0.7500000000000001,-0.2876820724517808,0.18471358017144235,0.03411910669975186,5.413787113388456,29.309090909090912,-1.557449496592335,-0.2499999999999999,0.3880597014925373,0.2653061224489796,0.6836734693877551,-0.38027485927960586,0.2431814189599905,16,,,No,,2,Standard,Europe,2019,2019,2019,0.6764605227129458,2019,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Verhaeghe (2017),Verhaeghe (2017) 2,https://web.archive.org/web/20250909084820/https://cris.vub.be/ws/portalfiles/portal/35740257/Verhaeghe_P.P._2017_._Juridische_praktijktesten_naar_discriminatie_op_de_private_huurwoningmarkt_in_Gent._Proactieve_fase._Onderzoeksrapport.pdf,No,Ethno-racial origin,ero,Dutch,2,Turkish name,"Arab, North African, Turkish",Belgian name,Western European,Turkish x Western European,Both,Various or Unknown,Mixed or Unknown,Unknown or NA,2016,November,4,2017,November,4,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Real estate agent,Telephone or Mixed,No,Urban,No information,Yes,No,474,474,195,163,279,311,0.37763713080168776,-0.9738215158543215,0.41139240506329117,0.3438818565400844,0.8358974358974359,-0.17924935775698445,0.08392714203794908,0.00704376517065808,11.915096543473778,141.9695256403008,-2.1357734030301403,-0.16410256410256407,0.6989247311827957,0.5241157556270096,0.7498886965124907,-0.287830488114853,0.13439805775248687,,,,,Count data from personal correspondence with author.,2,Standard,Europe,2016.75,2017.75,2017,0.27692969864393385,2017,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Verhaeghe (2018),Verhaeghe (2018) 1,http://doi.org/10.13140/RG.2.2.29507.66083,No,Ethno-racial origin,ero,Dutch,1,Maghrebian name,"Arab, North African, Turkish",Belgian name,Western European,"Middle Eastern, Northern African, Arab x Western European",Female,Various or Unknown,Mixed or Unknown,Unknown or NA,2018,June,2,2018,July,3,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Private owner,Email,No,Urban,No information,Yes,No,315,315,139,69,176,246,0.33015873015873015,-1.1081817396842604,0.44126984126984126,0.21904761904761905,0.49640287769784175,-0.7003674285334324,0.12384583916425534,0.015337791878298602,8.074554678205306,65.19843325132722,-5.655155096527247,-0.5035971223021583,0.7897727272727273,0.2804878048780488,0.3551500263204071,-1.0352149694276434,0.1772959589492373,,,,,Count data from personal correspondence with author.,2,Standard,Europe,2018.25,2018.5,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Verhaeghe (2018),Verhaeghe (2018) 2,http://doi.org/10.13140/RG.2.2.29507.66083,No,Ethno-racial origin,ero,Dutch,2,Maghrebian name,"Arab, North African, Turkish",Belgian name,Western European,"Middle Eastern, Northern African, Arab x Western European",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2018,June,2,2018,July,3,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Real estate agent,Email,No,Urban,No information,Yes,No,160,160,57,39,103,121,0.3,-1.2039728043259361,0.35625,0.24375,0.6842105263157895,-0.3794896217049037,0.17517101726640869,0.03068488529014845,5.708706928836012,32.58933479934029,-2.1663950328481407,-0.3157894736842105,0.5533980582524272,0.32231404958677684,0.5824271422357546,-0.5405511790720091,0.24730160930358597,,,,,Count data from personal correspondence with author.,2,Standard,Europe,2018.25,2018.5,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Verhaeghe (2018),Verhaeghe (2018) 3,http://doi.org/10.13140/RG.2.2.29507.66083,No,Ethno-racial origin,ero,Dutch,3,Maghrebian name,"Arab, North African, Turkish",Belgian name,Western European,"Middle Eastern, Northern African, Arab x Western European",Female,Various or Unknown,Mixed or Unknown,Unknown or NA,2018,June,2,2018,July,3,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Real estate agent,Email,No,Urban,No information,Yes,No,166,166,60,39,106,127,0.29819277108433734,-1.2100151187818986,0.3614457831325301,0.23493975903614459,0.65,-0.4307829160924542,0.1739525784132215,0.03025949953660798,5.748693173288391,33.04747320061255,-2.476438808909957,-0.35,0.5660377358490566,0.30708661417322836,0.5425196850393701,-0.6115309084389784,0.244163204270985,,,,,Count data from personal correspondence with author.,2,Standard,Europe,2018.25,2018.5,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Verhaeghe (2018),Verhaeghe (2018) 4,http://doi.org/10.13140/RG.2.2.29507.66083,No,Ethno-racial origin,ero,Dutch,4,Maghrebian name,"Arab, North African, Turkish",Belgian name,Western European,"Middle Eastern, Northern African, Arab x Western European",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2018,June,2,2018,July,3,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Private owner,Email,No,Urban,No information,Yes,No,302,302,124,53,178,249,0.29304635761589404,-1.2274244653609858,0.4105960264900662,0.17549668874172186,0.4274193548387097,-0.849989652052915,0.1425128909995259,0.020309924101042754,7.016909087917714,49.23701314810221,-5.964300114126115,-0.5725806451612903,0.6966292134831461,0.21285140562248997,0.3055447596838969,-1.1856589982255374,0.1912236450924732,,,,,Count data from personal correspondence with author.,2,Standard,Europe,2018.25,2018.5,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Verhaeghe (2020),Verhaeghe (2020) 1,http://doi.org/10.13140/RG.2.2.11321.60002,No,Ethno-racial origin,ero,Dutch,1,Moroccan name,"Arab, North African, Turkish",Belgian name,Western European,"Middle Eastern, Northern African, Arab x Western European",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2019,February,1,2019,April,2,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Real estate agent,Email,No,Urban,No information,Yes,No,187,187,77,56,110,131,0.35561497326203206,-1.0339066691927783,0.4117647058823529,0.2994652406417112,0.7272727272727273,-0.3184537311185346,0.14194706294383283,0.02014896867838044,7.044879825345108,49.630331753554515,-2.2434682656628397,-0.2727272727272727,0.7,0.42748091603053434,0.6106870229007634,-0.4931706885272699,0.21810239045302662,7,2,,No,,2,Standard,Europe,2019,2019.25,2019,0.6764605227129458,2019,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Verhaeghe (2020),Verhaeghe (2020) 2,http://doi.org/10.13140/RG.2.2.11321.60002,No,Ethno-racial origin,ero,English,2,Moroccan name,"Arab, North African, Turkish",Belgian name,Western European,"Middle Eastern, Northern African, Arab x Western European",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2019,February,1,2019,April,2,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Real estate agent,Email,No,Urban,No information,Yes,No,370,370,100,74,270,296,0.23513513513513515,-1.4475948869836863,0.2702702702702703,0.2,0.74,-0.3011050927839216,0.13456637064329302,0.018108108108108114,7.431277184778866,55.223880597014904,-2.2375954062258803,-0.26,0.37037037037037035,0.25,0.675,-0.3930425881096072,0.17491596724025968,8,,2,No,,2,Standard,Europe,2019,2019.25,2019,0.6764605227129458,2019,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Verhaeghe (2020),Verhaeghe (2020) 3,http://doi.org/10.13140/RG.2.2.11321.60002,No,Ethno-racial origin,ero,English,3,Moroccan name,"Arab, North African, Turkish",Belgian name,Western European,"Middle Eastern, Northern African, Arab x Western European",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2019,February,1,2019,April,2,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Private owner,Email,No,Urban,No information,Yes,No,739,739,155,81,584,658,0.15967523680649526,-1.834613296482537,0.20974289580514208,0.10960757780784844,0.5225806451612903,-0.6489759622468079,0.12685003732635905,0.016090931969698685,7.88332444417975,62.14680429220196,-5.116088066865335,-0.4774193548387097,0.2654109589041096,0.12310030395136778,0.46381017746837927,-0.768279910743898,0.14842296830881851,8,,2,No,,2,Standard,Europe,2019,2019.25,2019,0.6764605227129458,2019,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Verhaeghe (2020),Verhaeghe (2020) 4,http://doi.org/10.13140/RG.2.2.11321.60002,No,Ethno-racial origin,ero,Dutch,4,Moroccan name,"Arab, North African, Turkish",Belgian name,Western European,"Middle Eastern, Northern African, Arab x Western European",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2019,February,1,2019,April,2,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Private owner,Email,No,Urban,No information,Yes,No,112,112,19,13,93,99,0.14285714285714285,-1.9459101490553135,0.16964285714285715,0.11607142857142858,0.6842105263157895,-0.3794896217049037,0.33421177868726065,0.1116975130133025,2.9921147720402517,8.952750809061488,-1.1354765029392093,-0.3157894736842105,0.20430107526881722,0.13131313131313133,0.6427432216905902,-0.4420099786862376,0.38782515924511457,7,2,,No,,2,Standard,Europe,2019,2019.25,2019,0.6764605227129458,2019,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Verhaeghe, Coenen, Demart, Van der Bracht, & Van de Putte (2017)","Verhaeghe, Coenen, Demart, Van der Bracht, & Van de Putte (2017) 5",https://web.archive.org/web/20221220103115/https://backoffice.biblio.ugent.be/download/8522418/8523845,No,Health and disability,hed,Dutch,5,Blind with assitance dog,Physical disability,No disability,No disability,Physical disability x No disability,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2016,November,4,2017,March,1,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Real estate agent,Email,No,Urban,No information,Yes,No,300,300,214,177,86,123,0.6516666666666666,-0.4282220952307807,0.7133333333333334,0.59,0.8271028037383177,-0.18982628244802244,0.06046443618954293,0.003655948043719309,16.538647559124115,273.526863084922,-3.139469982866591,-0.17289719626168232,2.488372093023256,1.4390243902439024,0.5782995213129701,-0.5476633415669321,0.173437605460705,,,,,Count data from personal correspondence with author.,2,Standard,Europe,2016.75,2017,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Verhaeghe, Coenen, Demart, Van der Bracht, & Van de Putte (2017)","Verhaeghe, Coenen, Demart, Van der Bracht, & Van de Putte (2017) 6",https://web.archive.org/web/20221220103115/https://backoffice.biblio.ugent.be/download/8522418/8523845,No,Health and disability,hed,Dutch,6,Mental disability,Mental disability,No disability,No disability,Mental disability x No disability,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2016,November,4,2017,March,1,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Real estate agent,Email,No,Urban,No information,Yes,No,251,251,169,138,82,113,0.6115537848605578,-0.49175237210453204,0.6733067729083665,0.549800796812749,0.8165680473372781,-0.20264502976586884,0.07207918621119395,0.005195409084867973,13.873630552236996,192.4776246999638,-2.8114222762187335,-0.18343195266272194,2.0609756097560976,1.2212389380530972,0.5925538042624495,-0.5233136012139563,0.18495463240549348,,,,,Count data from personal correspondence with author.,2,Standard,Europe,2016.75,2017,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
